OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-32268,2024-138T,2025-10-07T19:27:42.000019,15.3019345,0.0001356,53.159,300.01,88.4602,31.8855,0,C,60372,280,1,-0.00023848,-7.0748e-05,0,0.311,SpaceX-E
STARLINK-32223,2024-138U,2025-10-07T19:29:42.000029,15.30136995,0.0001169,53.1583,299.7833,89.6495,148.8866,0,C,60373,280,1,0.00015835,4.6911e-05,0,0.654,SpaceX-E
STARLINK-32180,2024-138V,2025-10-07T19:26:41.999971,15.30206942,0.0001354,53.1584,299.8134,91.2298,124.1655,0,C,60374,280,1,-0.00064559,-0.00019153,0,0.268,SpaceX-E
STARLINK-32281,2024-138W,2025-10-07T19:26:41.999971,15.30199351,0.0001282,53.1579,299.5188,90.6166,275.99,0,C,60375,280,1,-1.421e-06,-4.2172e-07,0,0.505,SpaceX-E
STARLINK-32277,2024-138X,2025-10-07T19:30:41.999990,15.30194969,0.0001332,53.1587,299.8699,88.7981,107.0023,0,C,60376,280,1,-9.2779e-05,-2.7529e-05,0,0.396,SpaceX-E
STARLINK-32269,2024-138Y,2025-10-07T19:31:42.000038,15.30205034,0.0001212,53.1576,299.6946,87.7591,199.1186,0,C,60377,280,1,-0.00036103,-0.00010713,0,0.457,SpaceX-E
STARLINK-11228 [DTC],2024-141A,2025-10-07T18:38:42.000000,15.69710846,9.57e-05,53.1565,120.0874,90.2478,353.8979,0,C,60398,280,1,-0.00014074,-0.00017074,0,0.362,SpaceX-E
STARLINK-11182 [DTC],2024-141B,2025-10-07T18:40:42.000010,15.69709663,8.68e-05,53.1561,119.9109,83.6182,91.5916,0,C,60399,280,1,-0.00012618,-0.00015308,0,0.365,SpaceX-E
STARLINK-11234 [DTC],2024-141C,2025-10-07T18:46:42.000038,15.69708375,9.93e-05,53.156,119.8336,94.5365,131.9744,0,C,60400,280,1,-0.00014027,-0.00017016,0,0.347,SpaceX-E
STARLINK-11232 [DTC],2024-141D,2025-10-07T18:40:42.000010,15.69709892,0.0001038,53.1562,119.7969,91.7276,138.9649,0,C,60401,280,1,-0.00015771,-0.00019131,0,0.363,SpaceX-E
STARLINK-11139 [DTC],2024-141E,2025-10-07T18:41:41.999971,15.69709831,8.34e-05,53.1562,119.7362,89.8777,172.4707,0,C,60402,280,1,-0.00011999,-0.00014558,0,0.247,SpaceX-E
STARLINK-11158 [DTC],2024-141F,2025-10-07T18:38:42.000000,15.69684487,8.92e-05,53.1563,120.4246,92.7566,184.9982,0,C,60403,280,1,2.4523e-05,2.9743e-05,0,0.45,SpaceX-E
STARLINK-11199 [DTC],2024-141G,2025-10-07T18:44:42.000029,15.69704104,8.75e-05,53.1566,120.3467,91.0352,237.9968,0,C,60404,280,1,-9.6016e-05,-0.00011648,0,0.372,SpaceX-E
STARLINK-11081 [DTC],2024-141H,2025-10-07T18:38:42.000000,15.69706624,8.13e-05,53.1567,120.3105,78.6944,254.5114,0,C,60405,280,1,-0.00010975,-0.00013315,0,0.323,SpaceX-E
STARLINK-11150 [DTC],2024-141J,2025-10-07T18:40:42.000010,15.69801433,9.85e-05,53.1567,120.2472,94.5728,274.1341,0,C,60406,280,1,-0.00072763,-0.00088346,0,0.736,SpaceX-E
STARLINK-11136 [DTC],2024-141K,2025-10-07T18:40:42.000010,15.69703549,0.0001015,53.1565,120.1899,90.937,305.5976,0,C,60407,280,1,-9.2764e-05,-0.00011253,0,0.392,SpaceX-E
STARLINK-11196 [DTC],2024-141L,2025-10-07T18:40:42.000010,15.69710285,0.0001003,53.1565,120.1325,91.9455,332.3226,0,C,60408,280,1,-0.00013245,-0.00016069,0,0.3,SpaceX-E
STARLINK-11174 [DTC],2024-141M,2025-10-07T18:44:42.000029,15.69708704,0.0001033,53.1565,120.0048,90.4266,45.0201,0,C,60409,280,1,-0.00012175,-0.00014771,0,0.336,SpaceX-E
STARLINK-11191 [DTC],2024-141N,2025-10-07T18:36:41.999990,15.69704395,0.0001005,53.1563,119.9756,93.333,38.4431,0,C,60410,280,1,-8.7641e-05,-0.00010632,0,0.377,SpaceX-E
STARLINK-32244,2024-141P,2025-10-07T19:27:42.000019,15.30194816,0.000124,53.1575,232.9065,95.4928,177.468,0,C,60411,280,1,-0.00024665,-7.3174e-05,0,0.376,SpaceX-E
STARLINK-32186,2024-141Q,2025-10-07T19:31:42.000038,15.30206066,0.0001237,53.1579,232.859,86.1417,219.5699,0,C,60412,280,1,-0.00058764,-0.00017434,0,0.46,SpaceX-E
STARLINK-32178,2024-141R,2025-10-07T19:22:42.000038,15.30196878,0.0001289,53.159,232.7826,90.8543,232.7856,0,C,60413,280,1,-0.00049176,-0.00014586,0,0.322,SpaceX-E
STARLINK-32234,2024-141S,2025-10-07T19:21:41.999990,15.30199042,0.0001245,53.1581,232.8558,89.8318,195.071,0,C,60414,280,1,-0.00051468,-0.00015267,0,0.429,SpaceX-E
STARLINK-32265,2024-141T,2025-10-07T19:26:41.999971,15.30196599,0.0001322,53.1586,232.805,88.4546,233.0311,0,C,60415,280,1,-0.00039831,-0.00011815,0,0.434,SpaceX-E
STARLINK-32197,2024-141U,2025-10-07T19:28:41.999981,15.30162702,9.95e-05,53.1588,222.9041,82.6027,211.1918,0,C,60416,280,1,0.00055886,0.00016575,0,0.297,SpaceX-E
STARLINK-32255,2024-141V,2025-10-07T19:23:42.000000,15.30185099,0.0001194,53.1595,232.7096,85.6752,276.6916,0,C,60417,280,1,-0.000114,-3.3815e-05,0,0.297,SpaceX-E
STARLINK-32236,2024-141W,2025-10-07T19:29:42.000029,15.30197377,0.0001261,53.1597,232.6438,82.2714,326.3158,0,C,60418,280,1,-0.00048346,-0.00014341,0,0.415,SpaceX-E
STARLINK-32250,2024-144A,2025-10-07T19:22:42.000038,15.30182693,0.0001431,53.1583,207.5263,83.6169,89.0733,0,C,60425,280,1,-8.8083e-05,-2.6125e-05,0,0.376,SpaceX-E
STARLINK-32226,2024-144B,2025-10-07T19:25:42.000010,15.30213164,0.0001185,53.1581,207.5049,95.9011,94.0654,0,C,60426,280,1,-0.00088515,-0.00026259,0,0.516,SpaceX-E
STARLINK-32254,2024-144C,2025-10-07T19:31:42.000038,15.30195532,0.0001103,53.1576,207.3463,78.7124,204.0281,0,C,60427,280,1,-0.00040974,-0.00012154,0,0.461,SpaceX-E
STARLINK-32193,2024-144D,2025-10-07T19:22:42.000038,15.30185364,0.0001261,53.1579,207.4915,88.6603,101.4718,0,C,60428,280,1,-6.6278e-05,-1.966e-05,0,0.396,SpaceX-E
STARLINK-32242,2024-144E,2025-10-07T19:28:41.999981,15.30184643,0.0001198,53.1574,207.3909,91.1044,162.7116,0,C,60429,280,1,-2.8779e-05,-8.5368e-06,0,0.414,SpaceX-E
STARLINK-32196,2024-144F,2025-10-07T19:23:42.000000,15.30189194,0.0001086,53.1578,207.3376,71.14,198.4369,0,C,60430,280,1,-0.00026358,-7.818e-05,0,0.46,SpaceX-E
STARLINK-32232,2024-144G,2025-10-07T19:21:41.999990,15.30197075,0.0001092,53.1577,207.4602,87.5539,116.1888,0,C,60431,280,1,-0.00038774,-0.00011502,0,0.465,SpaceX-E
STARLINK-32246,2024-144H,2025-10-07T19:29:42.000029,15.30187103,0.0001094,53.1578,207.3067,84.2328,214.1276,0,C,60432,280,1,-0.00019741,-5.8552e-05,0,0.444,SpaceX-E
STARLINK-32183,2024-144J,2025-10-07T19:21:41.999990,15.30192767,0.0001104,53.1579,207.3092,79.7239,199.6419,0,C,60433,280,1,-0.0003385,-0.00010041,0,0.471,SpaceX-E
STARLINK-32233,2024-144K,2025-10-07T19:29:42.000029,15.30207549,0.0001451,53.159,207.1802,84.8695,277.4577,0,C,60434,280,1,-0.00078533,-0.00023296,0,0.541,SpaceX-E
STARLINK-32222,2024-144L,2025-10-07T19:21:41.999990,15.30208049,0.0001122,53.1587,207.2406,87.3615,226.8941,0,C,60435,280,1,-0.00073439,-0.00021786,0,0.48,SpaceX-E
STARLINK-32229,2024-144M,2025-10-07T19:20:42.000029,15.30199474,0.0001328,53.1595,207.1749,78.8589,266.469,0,C,60436,280,1,-0.00050221,-0.00014898,0,0.509,SpaceX-E
STARLINK-32241,2024-144N,2025-10-07T19:23:42.000000,15.30200862,0.000114,53.1595,207.1532,80.5056,282.1202,0,C,60437,280,1,-0.0005382,-0.00015965,0,0.513,SpaceX-E
STARLINK-32240,2024-144P,2025-10-07T19:28:41.999981,15.30192354,0.0001205,53.1597,207.1138,87.0578,306.3575,0,C,60438,280,1,-0.00034982,-0.00010376,0,0.431,SpaceX-E
STARLINK-32231,2024-144Q,2025-10-07T19:24:41.999962,15.30221392,0.0001258,53.1601,207.044,78.1193,340.6787,0,C,60439,280,1,-0.0011994,-0.00035582,0,0.59,SpaceX-E
STARLINK-32195,2024-144R,2025-10-07T19:24:41.999962,15.30186808,0.000139,53.1599,207.0911,89.7026,305.8473,0,C,60440,280,1,-0.00013939,-4.1346e-05,0,0.344,SpaceX-E
STARLINK-32177,2024-144S,2025-10-07T19:22:42.000038,15.30187663,0.0001277,53.1603,207.0153,78.4687,350.1463,0,C,60441,280,1,-0.00019824,-5.8802e-05,0,0.371,SpaceX-E
STARLINK-32252,2024-144T,2025-10-07T19:33:41.999962,15.30192127,0.0001294,53.16,206.9109,95.1286,50.4823,0,C,60442,280,1,-0.0003296,-9.7766e-05,0,0.504,SpaceX-E
STARLINK-32237,2024-144U,2025-10-07T19:26:41.999971,15.30176106,0.0001154,53.1602,206.9687,100.9598,0.2967,0,C,60443,280,1,0.0012632,0.00037504,0,0.31,SpaceX-E
STARLINK-32249,2024-144V,2025-10-07T19:21:41.999990,15.30202056,0.0001344,53.1594,206.8797,88.7368,45.8088,0,C,60444,280,1,-0.00029132,-8.644e-05,0,0.443,SpaceX-E
STARLINK-32228,2024-144W,2025-10-07T19:21:41.999990,15.30208429,0.0001276,53.1596,206.9145,94.5739,22.5479,0,C,60445,280,1,-0.00075007,-0.00022251,0,0.497,SpaceX-E
STARLINK-32247,2024-144X,2025-10-07T19:28:41.999981,15.30203014,0.0001289,53.1586,196.8101,86.6106,56.92,0,C,60446,280,1,-0.00045435,-0.0001348,0,0.318,SpaceX-E
STARLINK-32101,2024-144Y,2025-10-07T19:23:42.000000,15.30216895,0.0001307,53.1598,206.9663,72.7916,22.8989,0,C,60447,280,1,-0.0010696,-0.00031729,0,0.584,SpaceX-E
STARLINK-31844,2024-150A,2025-10-07T19:22:42.000038,15.30201815,0.0001368,53.1588,296.8524,82.9945,97.5209,0,C,60583,280,1,-0.00050861,-0.00015088,0,0.264,SpaceX-E
STARLINK-32204,2024-150B,2025-10-07T19:21:41.999990,15.30193279,0.0001237,53.1579,297.1393,83.2471,308.0406,0,C,60584,280,1,-0.00029018,-8.6079e-05,0,0.316,SpaceX-E
STARLINK-32130,2024-150C,2025-10-07T19:23:42.000000,15.30210522,0.0001292,53.1579,297.3867,88.6577,182.298,0,C,60585,280,1,-0.00051083,-0.00015158,0,0.364,SpaceX-E
STARLINK-32173,2024-150D,2025-10-07T19:29:42.000029,15.30200384,0.000135,53.1593,296.9733,85.3861,46.3029,0,C,60586,280,1,-0.00021593,-6.4072e-05,0,0.37,SpaceX-E
STARLINK-31911,2024-150E,2025-10-07T19:29:42.000029,15.30200705,0.0001325,53.1575,297.2636,86.5717,259.713,0,C,60587,280,1,-0.0003431,-0.0001018,0,0.383,SpaceX-E
STARLINK-31994,2024-150F,2025-10-07T19:27:42.000019,15.30202604,0.0001369,53.1591,296.8989,88.6652,76.0944,0,C,60588,280,1,-0.00041378,-0.00012277,0,0.358,SpaceX-E
STARLINK-32169,2024-150G,2025-10-07T19:24:41.999962,15.3020458,0.0001398,53.1587,297.51,82.496,128.3115,0,C,60589,280,1,-0.00046189,-0.00013704,0,0.287,SpaceX-E
STARLINK-32209,2024-150H,2025-10-07T19:25:42.000010,15.30198943,0.0001248,53.1588,297.044,89.7187,357.576,0,C,60590,280,1,-0.00026824,-7.9587e-05,0,0.391,SpaceX-E
STARLINK-32170,2024-150J,2025-10-07T19:28:41.999981,15.30203391,0.0001291,53.1581,297.4392,86.7222,168.4817,0,C,60591,280,1,-0.00046605,-0.00013827,0,0.312,SpaceX-E
STARLINK-31497,2024-150K,2025-10-07T19:01:41.999981,15.30201328,0.0001272,53.1573,297.273,89.7113,190.112,0,C,60592,280,1,-0.00037484,-0.00011121,0,0.313,SpaceX-E
STARLINK-32161,2024-150L,2025-10-07T19:23:42.000000,15.30199722,0.000131,53.159,297.0269,91.8383,359.4412,0,C,60593,280,1,-0.00038107,-0.00011305,0,0.296,SpaceX-E
STARLINK-32210,2024-150M,2025-10-07T19:30:41.999990,15.30199579,0.0001315,53.1591,296.8537,90.4376,103.2546,0,C,60594,280,1,-0.00041643,-0.00012354,0,0.329,SpaceX-E
STARLINK-32202,2024-150N,2025-10-07T19:27:42.000019,15.30204984,0.0001303,53.1579,297.3385,87.6818,216.0358,0,C,60595,280,1,-0.0003004,-8.9142e-05,0,0.452,SpaceX-E
STARLINK-31930,2024-150P,2025-10-07T19:25:42.000010,15.3020255,0.0001373,53.1593,296.939,88.4037,51.2483,0,C,60596,280,1,-0.00039935,-0.00011849,0,0.336,SpaceX-E
STARLINK-32162,2024-150Q,2025-10-07T19:23:42.000000,15.3019854,0.0001308,53.1585,297.4892,89.1095,129.5069,0,C,60597,280,1,-0.00030831,-9.1471e-05,0,0.337,SpaceX-E
STARLINK-32208,2024-150R,2025-10-07T19:27:42.000019,15.3019327,0.0001359,53.1587,297.511,90.3911,126.096,0,C,60598,280,1,-0.00033483,-9.932e-05,0,0.335,SpaceX-E
STARLINK-32165,2024-150S,2025-10-07T19:28:41.999981,15.30207567,0.0001285,53.1581,297.4037,87.558,185.0956,0,C,60599,280,1,-0.00066939,-0.00019859,0,0.263,SpaceX-E
STARLINK-31923,2024-150T,2025-10-07T19:28:41.999981,15.30200359,0.0001284,53.1574,297.2891,89.3334,241.4659,0,C,60600,280,1,-0.00014737,-4.3731e-05,0,0.387,SpaceX-E
STARLINK-31988,2024-150U,2025-10-07T19:24:41.999962,15.30208178,0.0001263,53.1571,297.2326,84.6085,265.7965,0,C,60601,280,1,-0.00056999,-0.00016912,0,0.376,SpaceX-E
